chr20	20216061	20216461	401	*	5.92692901604302	6.37596151215113	4.0366295885078	2.24914752347647	6.46837112136038e-18	6.2639705939254e-14
chr1	165543762	165544162	401	*	5.19532337357677	5.6516603894467	3.22893297207322	2.28242750091688	1.96951591209888e-12	3.17879868212759e-09
chr11	22349526	22349926	401	*	5.17296262259814	5.61718982175662	3.33041924600668	2.16401540639074	3.24018127539596e-12	4.48255935299064e-09
chr11	12216212	12216612	401	*	4.94879019953034	5.44773643478226	2.42294517991045	2.7792852085093	8.98991978681008e-12	9.10040091706461e-09
chr13	112861894	112862294	401	*	4.67043737526323	5.20382873910299	1.42363240573007	3.32851260075632	1.13382221957309e-11	9.98175852213257e-09
chr8	4107012	4107412	401	*	4.72590803223248	5.24849815668539	1.74808136089074	3.11630905897256	1.25277997614855e-11	1.01099344075188e-08
chr7	3181463	3181863	401	*	4.65452075892468	5.18732588854154	1.42373173353136	3.30620218828805	1.49356871186787e-11	1.0418877109367e-08
chr7	55410664	55411064	401	*	4.69101281127824	5.21864309908618	1.59412753872162	3.2063973571429	1.50623997863629e-11	1.0418877109367e-08
chr4	111398889	111399289	401	*	5.20538618949022	5.65801761720742	3.27814626712308	2.22665183981252	1.87075121913043e-11	1.20775698707061e-08
chr4	28523686	28524086	401	*	4.6890729956587	5.1905079962515	2.12210193776768	2.80561582389546	2.01938932257378e-11	1.22223538748778e-08
chr1	26723509	26723909	401	*	4.79795705482393	5.29324826240294	2.33033977312609	2.70274950974417	4.68397884016607e-11	2.66821476989225e-08
chr10	6163593	6163993	401	*	4.56087944072473	5.10443576006153	1.00241196229501	3.49672167676908	6.08497399212165e-11	3.27371600776145e-08
chr12	65511614	65512014	401	*	4.60728538156449	5.11072673458422	2.00623103861352	2.80111104727723	1.61638142771062e-10	7.52019158855579e-08
chr16	1651382	1651782	401	*	4.6504002977743	5.16309975249393	1.88001759331571	2.91453821393936	1.63077264931507e-10	7.52019158855579e-08
chr4	157713237	157713637	401	*	4.51458548616486	5.02724342790435	1.74501074615296	2.91446655463221	4.44545823722257e-10	1.81960211977987e-07
chr6	17418511	17418911	401	*	4.4774651286637	4.99589167068016	1.59079918452454	2.99359073696766	4.5095467652537e-10	1.81960211977987e-07
chr7	74478056	74478456	401	*	4.76632877694147	5.22127506869364	2.81476837874206	2.22665804321567	7.74364887397979e-10	2.77738872946742e-07
chr19	45968215	45968615	401	*	4.46219756629327	4.97966091736257	1.59578884075038	2.97757254464034	9.07506016979646e-10	2.99666416352634e-07
chr6	6007362	6007762	401	*	4.65346627849188	5.11147666627101	2.66900810428508	2.26099268767756	9.28334623149425e-10	2.99666416352634e-07
chr10	28317848	28318248	401	*	4.57219504430147	5.05909608941051	2.22946814316229	2.55596598412935	9.89603583179052e-10	3.09139390306643e-07
chr2	60214502	60214902	401	*	4.54134920122801	5.02588121990683	2.23189049825253	2.53531380869001	1.54854903602817e-09	4.46588957133499e-07
chr7	31340577	31340977	401	*	4.415504413224	4.9231340427388	1.74043240969646	2.81698798647309	1.56794966362443e-09	4.46588957133499e-07
chr6	27814753	27815153	401	*	4.98623293538711	5.3985133073844	3.42313979372376	1.83487294062837	2.08134845840588e-09	5.758793848915e-07
chr11	18395956	18396356	401	*	6.23641471825435	6.55966385906636	5.22979128266435	1.21534355093368	3.4411118712803e-09	8.84256458096348e-07
chr4	162163837	162164237	401	*	4.70907063867884	5.15856081046619	2.8141307186487	2.14342824735263	5.53004132927221e-09	1.30616878616273e-06
chr3	9362899	9363299	401	*	4.85583961268054	5.26969882580958	3.28026891654756	1.82854187932128	5.82362870228137e-09	1.34276238935459e-06
chr3	58234493	58234893	401	*	4.47791788928363	4.9425111941756	2.41988598467421	2.29190944438156	7.66929039710191e-09	1.69341734332773e-06
chr13	101036560	101036960	401	*	4.35809242251956	4.83726821540042	2.12094865417337	2.43681450041336	8.37601329877721e-09	1.80251806189685e-06
chr1	114352742	114353142	401	*	4.37971279837863	4.87693795891962	1.88159735249477	2.64774791191973	8.63520126112041e-09	1.81789758723239e-06
chr13	33204207	33204607	401	*	4.13841918722854	4.66772252647161	0.999638189663213	3.07642213517679	1.56230830096177e-08	3.08763134418649e-06
chr8	142816243	142816643	401	*	5.15989307646143	5.54178180840021	3.8158189535888	1.57171612483591	1.62829598576148e-08	3.15368366522284e-06
chr8	10335772	10336172	401	*	4.74506505337477	5.17825031187478	3.0060652055677	1.9777033285944	1.69475688964671e-08	3.21804425869387e-06
chrX	103276686	103277086	401	*	4.12435388919117	4.67184387170677	0.423831054494534	3.37322781193821	2.49424456870137e-08	4.55740837798189e-06
chr2	37523754	37524154	401	*	4.10528194913154	4.62334967869909	1.22619718637908	2.88498714971964	3.03029983919518e-08	5.24049667312496e-06
chr4	140286525	140286925	401	*	4.35341944220782	4.82352474677694	2.23048111063947	2.3298130280437	3.03044004228623e-08	5.24049667312496e-06
chr9	11702474	11702874	401	*	4.57501591919073	5.01037107053534	2.81630769589393	1.97940007339292	3.27419186683351e-08	5.51702100749988e-06
chr5	93582750	93583150	401	*	4.29689709886833	4.77123182765217	2.12191829476389	2.36430336187749	3.4087009337643e-08	5.51702100749988e-06
chr9	124079419	124079819	401	*	4.86945933193282	5.27911165713658	3.32686952748976	1.75523527143594	3.41822862918208e-08	5.51702100749988e-06
chr1	233251161	233251561	401	*	4.14328990460624	4.65363420451978	1.4180091195244	2.77377008357508	3.54101804725762e-08	5.62151127371193e-06
chr2	181680439	181680839	401	*	5.29322037736458	5.66599752681627	4.00802086439379	1.48798619889337	3.75344226388181e-08	5.86263465861798e-06
chr8	38528002	38528402	401	*	6.23956967741655	6.5556816571363	5.26830365906872	1.15874726286259	4.25295396788106e-08	6.43525097265003e-06
chr3	163175914	163176314	401	*	4.02968297053622	4.55431221417571	1.00491487686857	2.97353990966616	4.85848362277355e-08	7.2383931389137e-06
chr7	31603065	31603465	401	*	4.10996217240575	4.60828568491757	1.59421579555465	2.63231635904154	5.33292589565764e-08	7.70806781694755e-06
chr1	90943891	90944291	401	*	4.09562241716265	4.58297171945437	1.74650716457526	2.50658989674069	5.58921094803876e-08	7.90432034693268e-06
chr10	96502832	96503232	401	*	4.38529426061268	4.83332164063163	2.50512876125801	2.10402635306174	5.63195068089999e-08	7.90432034693268e-06
chr6	41560627	41561027	401	*	4.17271268525161	4.64617828437377	2.00859490645122	2.35231473768543	6.12237679211687e-08	8.22469441302333e-06
chr2	99867690	99868090	401	*	4.34031584139813	4.79173349754345	2.42565077046775	2.13280978249841	6.19994518949507e-08	8.22469441302333e-06
chr1	229380592	229380992	401	*	4.27473175879727	4.72919945662335	2.3282365214011	2.15669369986612	7.31378515071284e-08	9.39810936523042e-06
chr5	174875304	174875704	401	*	4.27805351552783	4.73272588149894	2.32939457064994	2.15666632878345	7.3756331243031e-08	9.39810936523042e-06
chr18	13453643	13454043	401	*	4.40477907542229	4.84606116263977	2.59066648334284	2.03739705784657	8.07192055854172e-08	1.01242782608899e-05
chr16	72425563	72425963	401	*	4.26642217791951	4.73828521846862	2.12210193776768	2.33636818262707	8.1546231345458e-08	1.01242782608899e-05
chr11	84812520	84812920	401	*	4.38854234543259	4.8364443285238	2.5096356683696	2.07836599947153	8.31763478851401e-08	1.01959462394898e-05
chr6	25369290	25369690	401	*	3.99815930421518	4.54218054837531	0.423632405730066	3.25289654273075	8.96524479749882e-08	1.07184482245653e-05
chr12	26523702	26524102	401	*	4.61221554400561	5.02219861199835	3.06706338503752	1.77737933774947	9.19509536008088e-08	1.0859183349637e-05
chr8	72773022	72773422	401	*	3.91739348572705	4.43691117851231	1.00741345668446	2.89294400289086	1.26866140736853e-07	1.42857175220429e-05
chr9	127676589	127676989	401	*	3.98897137197789	4.51161028274867	1.01004003182794	2.90207543588132	1.3496096406129e-07	1.50225514479257e-05
chr5	137648364	137648764	401	*	4.01714420203374	4.53089782393962	1.22608328293923	2.77314763992505	1.40026624798157e-07	1.5409293574379e-05
chr5	85533493	85533893	401	*	3.98816072735956	4.47860857931633	1.59403927648916	2.50563053930782	1.95010431373178e-07	2.05269675806288e-05
chr8	48501657	48502057	401	*	4.51942600662467	4.94848953624702	2.81705783342047	1.91031500953045	1.98901921228536e-07	2.07114645717972e-05
chr4	5654821	5655221	401	*	3.86285228456699	4.3912627876362	0.746586575240225	2.96948303997351	2.19035365576894e-07	2.25653029813472e-05
chr13	77584093	77584493	401	*	3.98761410795971	4.47825609806925	1.59062224690302	2.48999631068639	2.30316701008076e-07	2.34777571848654e-05
chr12	131009978	131010378	401	*	4.02509479836641	4.50759612416758	1.74351277397654	2.41386917132409	2.36597090022665e-07	2.37672607188568e-05
chr8	92607776	92608176	401	*	3.8586850027602	4.37516464724487	1.01266183370933	2.81839456665885	2.40068932175941e-07	2.37672607188568e-05
chr7	159013215	159013615	401	*	3.96021455406617	4.44898646020997	1.59062224690302	2.46811812719885	2.42932391114251e-07	2.37672607188568e-05
chr2	65687676	65688076	401	*	3.90531974380668	4.40137722204902	1.42570036579082	2.56144449443182	2.54047188801861e-07	2.43583463005666e-05
chr1	110170670	110171070	401	*	4.08751038709358	4.58454842604446	1.59237595740561	2.56471449077223	2.87709683381632e-07	2.73154958222326e-05
chr4	189503049	189503449	401	*	5.16422224751032	5.51054247729611	4.03566316604104	1.31464102750187	3.06329579237261e-07	2.85239965897465e-05
chr9	127661292	127661692	401	*	4.1400855362027	4.61077277608892	2.01010618482586	2.26749099378285	3.1307654820673e-07	2.8874602788895e-05
chr13	45933479	45933879	401	*	3.85792223568901	4.37462600847517	1.00728090046405	2.78504238400761	3.28154410550732e-07	2.99796916205027e-05
chr17	48003297	48003697	401	*	4.68086844692337	5.092528110706	3.12264764070477	1.73731677874696	3.41023455710949e-07	3.0864216309391e-05
chr1	18225156	18225556	401	*	3.86712273142123	4.36083991000842	1.42383105449453	2.52497795506838	3.59363937560609e-07	3.2222966401268e-05
chr19	43475181	43475581	401	*	3.16722940787564	3.7521919085968	0	3.70770698406368	4.05299370093798e-07	3.56810827271667e-05
chr16	58419246	58419646	401	*	3.15271715286132	3.73767965358248	0	3.70392278750555	4.16931758454512e-07	3.59306007043687e-05
chr2	161238523	161238923	401	*	5.26738064594709	5.62161590961923	4.0940105438443	1.34347329725123	4.192645476656e-07	3.59306007043687e-05
chr20	44038603	44039003	401	*	4.56954028557585	4.97390621784132	3.06722235308095	1.67620428237594	4.42317930241986e-07	3.72470159692469e-05
chr8	20736939	20737339	401	*	4.31609671479653	4.74767034481139	2.5915435781799	1.89653013854087	4.63093012370749e-07	3.86602821706753e-05
chr6	154494932	154495332	401	*	3.75066145872031	4.27440032280654	0.746586575240225	2.8796110088917	4.6997522430039e-07	3.889948779594e-05
chr8	29804999	29805399	401	*	3.87525987232003	4.38132316892642	1.22834073858893	2.63602035142572	5.09148357274063e-07	4.1083439336963e-05
chr17	40091584	40091984	401	*	4.15252142113417	4.60476097723337	2.22935449768816	2.07755667853538	5.27574704607457e-07	4.1877323273923e-05
chr7	70417190	70417590	401	*	3.92248061492273	4.40836527628475	1.59412753872162	2.4134751006943	5.47724992514385e-07	4.31233238008887e-05
chr5	51841413	51841813	401	*	3.86630127878406	4.35997129730244	1.42373173353136	2.50168767569273	6.87359388574172e-07	5.31981346369274e-05
chr6	113564754	113565154	401	*	4.02987508749982	4.49132551376532	2.00747973022767	2.1700264068547	6.92169038026937e-07	5.31981346369274e-05
chr16	27529988	27530388	401	*	3.78698743183382	4.31228054069097	0.746586575240225	2.859178296945	7.36076003925023e-07	5.52570544341854e-05
chr3	111712369	111712769	401	*	4.47886892902627	4.87897912992009	3.00807054891425	1.65172752705268	7.52279622072432e-07	5.58902033133882e-05
chr2	80187138	80187538	401	*	3.78641164212102	4.27495810680298	1.42008514992872	2.45955581379465	7.59899290039318e-07	5.58902033133882e-05
chr4	637852	638252	401	*	4.38068760874605	4.81932038565254	2.59163199322344	1.93541844621213	7.64807363153951e-07	5.58902033133882e-05
chr22	38832213	38832613	401	*	4.04726625046507	4.51027854213652	2.00728090046405	2.16567955388266	7.67595729107872e-07	5.58902033133882e-05
chr3	127760413	127760813	401	*	3.77217671054502	4.27208417843151	1.23059466740501	2.55612445533726	8.17463566809206e-07	5.90769938879131e-05
chr2	16718550	16718950	401	*	4.00258480770033	4.45087936724231	2.11973313819038	2.04938252334118	1.1213194062126e-06	7.75632652125916e-05
chr3	116921204	116921604	401	*	3.89195643483139	4.37588812421986	1.59079918452454	2.35653671486808	1.17900205579947e-06	8.02558667895945e-05
chr2	205682173	205682573	401	*	4.67933933421405	5.06234263071096	3.32786946034634	1.51341198305864	1.20430258930269e-06	8.09893491306059e-05
chr15	57133255	57133655	401	*	5.26860044035158	5.63724429752252	4.00921836519688	1.41952342364643	1.23315499767827e-06	8.17936506679201e-05
chr11	132632637	132633037	401	*	4.05300608985281	4.49527164529461	2.22946814316229	1.98209511153369	1.32843753199386e-06	8.69228990528958e-05
chr2	240203417	240203817	401	*	3.88820097245622	4.34824450656973	1.88145271651164	2.13429811408339	1.37388491051828e-06	8.86980098230601e-05
chr3	18370750	18371150	401	*	3.69845789457153	4.20695472758672	1.00754600072659	2.63437726307781	1.39859431690629e-06	8.96952805623873e-05
chr6	37807583	37807983	401	*	3.81883167649853	4.2847838594663	1.74509023922616	2.20505527468001	1.45034248087382e-06	9.16012881550203e-05
chr16	82302089	82302489	401	*	3.67797045173239	4.21191325372077	0.415930097417944	2.93904533547688	1.46639410252155e-06	9.16012881550203e-05
chr18	77858015	77858415	401	*	3.97671294507991	4.43320479336865	2.00866112574526	2.09964646913601	1.47560935070045e-06	9.16012881550203e-05
chr5	116626350	116626750	401	*	3.79220351615794	4.26863053893894	1.59071071842632	2.28570802856527	1.5026851592474e-06	9.2687917720712e-05
chr6	439701	440101	401	*	3.87841259087232	4.34963430089696	1.74193358201364	2.21965015282613	1.55668695375135e-06	9.49707751605253e-05
chr22	33180334	33180734	401	*	3.61791343922171	4.13561194209752	0.746586575240225	2.73886667989551	1.60945318485404e-06	9.74121540132905e-05
chr1	160366761	160367161	401	*	4.02220623114836	4.46101580734558	2.23149336737518	1.9451762251664	1.72815930458518e-06	0.00010394717208449
chr22	31963919	31964319	401	*	4.54156666554401	4.92648168925327	3.17730900224142	1.50428103092601	1.75385395510181e-06	0.000104660242750409
chr4	11651040	11651440	401	*	3.69147297423902	4.21259025777303	0.746586575240225	2.75657052357011	1.7724369899904e-06	0.000104660242750409
chr6	30781708	30782108	401	*	3.62533180205211	4.15705474516576	0.423632405730066	2.891995511137	1.80210048928729e-06	0.000105174823915841
chr3	34216858	34217258	401	*	3.82654281162516	4.3057523836015	1.58895498129174	2.30583073011659	1.80673940267857e-06	0.000105174823915841
chr7	140316050	140316450	401	*	3.69984330310858	4.19525360886576	1.230367544935	2.4777067840953	1.81373353923434e-06	0.000105174823915841
chr20	8287424	8287824	401	*	3.97438397039903	4.41948810067582	2.12325430016889	1.98604869648556	1.87671543864817e-06	0.000108179239927791
chr4	7365750	7366150	401	*	3.72346790073079	4.22036372762722	1.23059466740501	2.48571537983487	2.17115595542504e-06	0.000121596055458717
chr21	14876490	14876890	401	*	3.71167985906417	4.20781603813619	1.23082175412493	2.46044039651211	2.18474963969164e-06	0.000121596055458717
chr12	560752	561152	401	*	3.81419864169907	4.29206041976558	1.59421579555465	2.2896289849576	2.1966859033165e-06	0.000121596055458717
chr11	134759360	134759760	401	*	3.94191040709836	4.41822514643586	1.74185391481213	2.27673477183444	2.19780841502704e-06	0.000121596055458717
chr8	141032403	141032803	401	*	4.00700415804268	4.46652411887753	2.00603203667098	2.08629869302805	2.2099241801667e-06	0.000121596055458717
chr3	9153980	9154380	401	*	3.8422099923357	4.32248545996451	1.59053376995398	2.28964440702475	2.24198489868965e-06	0.000122663173779156
chr17	78599395	78599795	401	*	3.62733603818451	4.13172357013702	1.00990771673131	2.55081723058419	2.39734132926175e-06	0.000128976963514282
chr2	196252932	196253332	401	*	3.61563583056293	4.14697796577461	0.424029675910257	2.86408126323671	2.4244764590698e-06	0.000129716188009017
chr1	161185209	161185609	401	*	3.7438839953029	4.22917678958791	1.42383105449453	2.3437458226191	2.4414973649008e-06	0.00012990912352582
chr1	31483385	31483785	401	*	4.4741061444006	4.87365418581788	3.00741345668446	1.59525333790683	2.4585129625361e-06	0.000130099669558468
chr12	57452118	57452518	401	*	4.9176356484212	5.29041609310279	3.63241533752343	1.41903540303932	2.50636780246633e-06	0.000131310952671075
chr2	29269458	29269858	401	*	4.3286506821811	4.72521487712348	2.88353051239193	1.60206547869677	2.50852191699184e-06	0.000131310952671075
chr17	77445401	77445801	401	*	3.71583125730378	4.21252295228132	1.22619718637908	2.45475067381381	2.63164299215926e-06	0.00013701521901113
chr6	10268907	10269307	401	*	3.60205633835416	4.11885688854469	0.749416102313844	2.69747905749416	2.67753608124667e-06	0.000138659141234186
chr13	30870419	30870819	401	*	4.47645594684885	4.85998311143067	3.12149479343461	1.48552774356396	2.76246836524849e-06	0.000140951644634497
chr3	23916859	23917259	401	*	6.3166488058727	6.57912503474466	5.58191376247729	0.883439844303966	2.77030515713992e-06	0.000140951644634497
chr6	52664153	52664553	401	*	3.6668937150454	4.14681721477034	1.41988598467421	2.29176053913065	2.78002520912732e-06	0.000140951644634497
chr1	235583280	235583680	401	*	3.86007569573546	4.4227169531218	0	3.27388039139859	2.8767377520691e-06	0.000143370684352985
chr15	80474424	80474824	401	*	3.65350227434686	4.14603531252437	1.2282270042675	2.40734166069763	2.88500251923965e-06	0.000143370684352985
chr2	235051011	235051411	401	*	4.60512028150145	4.99141529133563	3.23155010705105	1.52027138089734	3.02291998025472e-06	0.000149356923922381
chr6	98992410	98992810	401	*	3.64079719783269	4.15960123487622	0.74611004567184	2.68924328981482	3.08331871633225e-06	0.000150442951577962
chr10	82394051	82394451	401	*	3.62805801929724	4.11889162834857	1.2282270042675	2.40447783255786	3.08890057318085e-06	0.000150442951577962
chr16	84091454	84091854	401	*	3.64548070977284	4.16433449091488	0.749733079049418	2.69638760666572	3.09150633663924e-06	0.000150442951577962
chr2	197798167	197798567	401	*	4.11876540321817	4.54720994214709	2.42181014053956	1.83160078299445	3.23994647393213e-06	0.000156097719669446
chr11	63974262	63974662	401	*	5.00652339981683	5.34634170669415	3.91358514183269	1.23066756325002	3.27934022742179e-06	0.000157213518625508
chr1	9444530	9444930	401	*	4.09090440368947	4.51601194418192	2.42274640912154	1.83024076307581	3.31660250232607e-06	0.000158216643509979
chr9	134768764	134769164	401	*	3.56567923802092	4.08100081993016	0.743274020679948	2.65420951491117	3.49115160078452e-06	0.000163855106339769
chr14	24071175	24071575	401	*	4.21012379042762	4.6195638599706	2.66917568540908	1.68686671227628	3.50742336905637e-06	0.000163855106339769
chr3	156017641	156018041	401	*	4.27049385881411	4.67793141551258	2.74493124869941	1.65815138053701	3.51532207636266e-06	0.000163855106339769
chr2	47520181	47520581	401	*	3.70272551934101	4.18503615833819	1.42373173353136	2.29294016511129	3.51939922745476e-06	0.000163855106339769
chr4	5528228	5528628	401	*	3.61144750801117	4.10083080308743	1.23295845124374	2.40210412820109	3.55287020444473e-06	0.000164621985932262
chr11	35791204	35791604	401	*	3.59003890545445	4.10640119098663	0.746427749539028	2.65948993450596	3.64163286953311e-06	0.000166542409224283
chr17	63550073	63550473	401	*	5.70302080218182	5.99049257815743	4.86394325731812	0.990506403747362	3.64590982605824e-06	0.000166542409224283
chr4	15364187	15364587	401	*	3.59867250216126	4.1013806708259	1.01017233479056	2.511736616987	3.757272387558e-06	0.000170661353385582
chr13	75102170	75102570	401	*	4.11095157304808	4.52780273393879	2.51139710939577	1.75062535117706	3.79404896157274e-06	0.000170661353385582
chr11	132427228	132427628	401	*	3.52174440007754	4.04927284088341	0.427369123193389	2.7928102499635	3.80006900568231e-06	0.000170661353385582
chr9	23005261	23005661	401	*	4.31919108578915	4.7238273791213	2.81484411968578	1.62897877731217	3.80657293796838e-06	0.000170661353385582
chr2	215060966	215061366	401	*	3.62617228431708	4.13077944828449	1.00491487686857	2.53674493867503	3.83100225521279e-06	0.000170965096034473
chr3	126114181	126114581	401	*	3.71991830267685	4.21686031784196	1.22631108082674	2.41986153431716	4.14011155876766e-06	0.000181661865679455
chr2	161415962	161416362	401	*	3.74497974262238	4.21736699609527	1.59421579555465	2.19917800961926	4.14573237455179e-06	0.000181661865679455
chr7	148318128	148318528	401	*	3.71334360833245	4.19657105624973	1.42185986806504	2.28364111263162	4.33323525812722e-06	0.000188175113182529
chr7	35777159	35777559	401	*	2.71803558534831	3.30299808606947	0	3.30917890275157	4.37415153062492e-06	0.000189103943850766
chr5	912464	912864	401	*	3.99680705102682	4.42172878520258	2.33023380247483	1.81212358158726	4.42757277557995e-06	0.000190562732260961
chr9	80797850	80798250	401	*	3.75152550315331	4.22456978816093	1.59264103331384	2.19122996154235	4.52239258739049e-06	0.00019339500814758
chr7	142815108	142815508	401	*	3.96498790549178	4.40936829468084	2.12094865417337	1.95486354498256	4.98549971272514e-06	0.000209911213991436
chr11	31811122	31811522	401	*	4.64953855526868	4.99781136493295	3.51007623028686	1.27848171850803	5.07873906643642e-06	0.000212911294889049
chr12	112347586	112347986	401	*	2.63013650358873	3.21509900430988	0	3.27017330249358	5.31322180861185e-06	0.000221781206873264
chr8	42005313	42005713	401	*	4.57466681995675	4.95731668969128	3.2255468545205	1.46738293487813	5.63030678295434e-06	0.000233008080709956
chr2	161237568	161237968	401	*	5.08646794213208	5.42917582465329	3.97782739211861	1.229188525805	5.75435373229506e-06	0.000237110813066727
chr10	124031177	124031577	401	*	3.60134286239011	4.10452255908572	1.00478209086674	2.47550400301152	5.813210745864e-06	0.000237532206172772
chr16	70396563	70396963	401	*	3.7809923138466	4.24379743660562	1.7433536095024	2.09234680326554	5.94095619718302e-06	0.000241465915213509
chr6	27872132	27872532	401	*	3.49248845085267	4.06300815186504	0	3.23732838519308	6.00641052653909e-06	0.000241465915213509
chr1	18108432	18108832	401	*	5.11023531190082	5.56835493417795	3.12458906951282	2.0678549403241	6.09228454233825e-06	0.000242788821020591
chr3	108461682	108462082	401	*	3.47180896713294	3.96705378573599	1.00491487686857	2.4175649325712	6.42586119516598e-06	0.000255032950057325
chr1	217010916	217011612	697	*	3.42204210588055	3.94535470876873	0.427765365878525	2.71340797303823	6.49504821655736e-06	0.000256726722159761
chr7	146399409	146399809	401	*	3.60573117879644	4.09489235530574	1.23048111063947	2.3288503482828	6.85450202470939e-06	0.000268740881001157
chr17	57604835	57605235	401	*	4.00686657783463	4.43272537088129	2.33228123541265	1.78720503074204	7.35593403065259e-06	0.000286830506275758
chr9	101443331	101443731	401	*	3.53905380629245	4.05288657379736	0.746427749539028	2.57822607441748	7.37513383546714e-06	0.000286830506275758
chr7	157355870	157356270	401	*	3.79553304642592	4.25961598598097	1.7433536095024	2.10959680390458	7.48359843634201e-06	0.000289884669030144
chr5	125373070	125373470	401	*	3.75160286117338	4.21151121682599	1.74634833013105	2.04084467192393	7.62330288233513e-06	0.000294119781324834
chr6	166442262	166442662	401	*	3.43758331508214	3.94626484503871	0.743274020679948	2.53570202399082	7.73739012790611e-06	0.000296161604737718
chr16	950702	951424	723	*	3.66130074450863	4.14065115409304	1.42185986806504	2.23854994939641	7.78610497698088e-06	0.000296852915736547
chr18	42363456	42363856	401	*	3.59137243682565	4.09396847578105	1.00478209086674	2.43982345133059	7.83408754093131e-06	0.000297201769390694
chr2	199851798	199852198	401	*	3.49101715544437	3.98748572101379	1.00491487686857	2.4060802487704	7.87362151672713e-06	0.000297201769390694
chr12	62737185	62737585	401	*	3.55713221614487	4.0723281377073	0.737265533340726	2.58195611007003	8.36691186885394e-06	0.000312634173934309
chr17	73770472	73770872	401	*	3.72865661090852	4.18673736862592	1.74343319393444	2.03278353158871	8.3937304030277e-06	0.000312634173934309
chr5	175288109	175288509	401	*	3.42056386917685	3.9439749489515	0.424029675910257	2.67326479196063	8.49899778652837e-06	0.000315342124769121
